site,logger,rowid,time2,timestamp,actual_conductivity,depth,pressure,record,resistivity,salinity,specific_conductivity,tds,temperature,water_density
c3,c3log,gcrew_2020-07-30 11:30:00_c3log,2020-07-30 11:30:00,2020-07-30 11:30:00,16141.13,41.25661,0.593848,38971,61.95354,9.92843,16683.01,10.84396,23.29941,1.004949
c3,c3log,gcrew_2020-07-30 11:45:00_c3log,2020-07-30 11:45:00,2020-07-30 11:45:00,16148.74,41.22838,0.593442,38972,61.92433,9.93299,16690.04,10.84853,23.30196,1.004952
c3,c3log,gcrew_2020-07-30 12:00:00_c3log,2020-07-30 12:00:00,2020-07-30 12:00:00,16167.84,41.1453,0.592246,38973,61.85116,9.94561,16709.59,10.86123,23.30257,1.004961
c3,c3log,gcrew_2020-07-30 12:15:00_c3log,2020-07-30 12:15:00,2020-07-30 12:15:00,16153.15,41.06155,0.591041,38974,61.90744,9.93553,16693.96,10.85107,23.30389,1.004953
c3,c3log,gcrew_2020-07-30 12:30:00_c3log,2020-07-30 12:30:00,2020-07-30 12:30:00,16153.98,41.02896,0.590571,38975,61.90425,9.93579,16694.36,10.85133,23.3053,1.004953
c3,c3log,gcrew_2020-07-30 12:45:00_c3log,2020-07-30 12:45:00,2020-07-30 12:45:00,16159.9,40.97297,0.589766,38976,61.88155,9.9396,16700.25,10.85516,23.30599,1.004956
c3,c3log,gcrew_2020-07-30 13:00:00_c3log,2020-07-30 13:00:00,2020-07-30 13:00:00,16164.11,40.86126,0.588158,38977,61.86546,9.9421,16704.1,10.85766,23.3075,1.004957
c3,c3log,gcrew_2020-07-30 13:15:00_c3log,2020-07-30 13:15:00,2020-07-30 13:15:00,16165.85,40.81886,0.587547,38978,61.85879,9.94289,16705.32,10.85846,23.30925,1.004957
c3,c3log,gcrew_2020-07-30 13:30:00_c3log,2020-07-30 13:30:00,2020-07-30 13:30:00,16167.93,40.78149,0.587009,38979,61.85084,9.94413,16707.24,10.8597,23.30996,1.004958
c3,c3log,gcrew_2020-07-30 13:45:00_c3log,2020-07-30 13:45:00,2020-07-30 13:45:00,16172.98,40.59452,0.584318,38980,61.83153,9.94741,16712.31,10.863,23.3104,1.00496
c3,c3log,gcrew_2020-07-30 14:00:00_c3log,2020-07-30 14:00:00,2020-07-30 14:00:00,16180.53,40.64269,0.585011,38981,61.80266,9.9523,16719.86,10.86791,23.31119,1.004964
c3,c3log,gcrew_2020-07-30 14:15:00_c3log,2020-07-30 14:15:00,2020-07-30 14:15:00,16177.61,40.42186,0.581833,38982,61.81382,9.95055,16717.16,10.86615,23.31022,1.004963
c3,c3log,gcrew_2020-07-30 14:30:00_c3log,2020-07-30 14:30:00,2020-07-30 14:30:00,16188.04,40.50706,0.583059,38983,61.77401,9.95723,16727.49,10.87287,23.31154,1.004968
c3,c3log,gcrew_2020-07-30 14:45:00_c3log,2020-07-30 14:45:00,2020-07-30 14:45:00,16196.81,40.49845,0.582935,38984,61.74056,9.96305,16736.5,10.87872,23.31172,1.004972
c3,c3log,gcrew_2020-07-30 15:00:00_c3log,2020-07-30 15:00:00,2020-07-30 15:00:00,16194.02,40.4377,0.582061,38985,61.75118,9.96146,16734.05,10.87713,23.3104,1.004971
c3,c3log,gcrew_2020-07-30 15:15:00_c3log,2020-07-30 15:15:00,2020-07-30 15:15:00,16198.76,40.3723,0.58112,38986,61.73312,9.96452,16738.78,10.8802,23.31092,1.004973
c3,c3log,gcrew_2020-07-30 15:30:00_c3log,2020-07-30 15:30:00,2020-07-30 15:30:00,16200.64,40.40503,0.581591,38987,61.72596,9.96625,16741.47,10.88196,23.30864,1.004975
c3,c3log,gcrew_2020-07-30 15:45:00_c3log,2020-07-30 15:45:00,2020-07-30 15:45:00,16208.98,40.33142,0.580531,38988,61.69421,9.97169,16749.89,10.88743,23.30925,1.004979
c3,c3log,gcrew_2020-07-30 16:00:00_c3log,2020-07-30 16:00:00,2020-07-30 16:00:00,16214.74,40.31618,0.580312,38989,61.67228,9.97565,16756.02,10.89141,23.30872,1.004982
c3,c3log,gcrew_2020-07-30 16:15:00_c3log,2020-07-30 16:15:00,2020-07-30 16:15:00,16211.77,40.29796,0.58005,38990,61.68358,9.97392,16753.35,10.88968,23.3075,1.004981
c3,c3log,gcrew_2020-07-30 16:30:00_c3log,2020-07-30 16:30:00,2020-07-30 16:30:00,16223.29,40.2651,0.579577,38991,61.63979,9.98141,16764.93,10.89721,23.30846,1.004987
c3,c3log,gcrew_2020-07-30 16:45:00_c3log,2020-07-30 16:45:00,2020-07-30 16:45:00,16224.19,40.26066,0.579513,38992,61.63637,9.98214,16766.07,10.89795,23.30784,1.004987
c3,c3log,gcrew_2020-07-30 17:00:00_c3log,2020-07-30 17:00:00,2020-07-30 17:00:00,16227.57,40.32082,0.580379,38993,61.62352,9.9844,16769.57,10.90022,23.30784,1.004989
c3,c3log,gcrew_2020-07-30 17:15:00_c3log,2020-07-30 17:15:00,2020-07-30 17:15:00,16226.1,40.34447,0.580719,38994,61.62911,9.98371,16768.51,10.89953,23.30644,1.004989
c3,c3log,gcrew_2020-07-30 17:30:00_c3log,2020-07-30 17:30:00,2020-07-30 17:30:00,16231,40.18838,0.578472,38995,61.6105,9.98699,16773.58,10.90283,23.30644,1.004991
c3,c3log,gcrew_2020-07-30 17:45:00_c3log,2020-07-30 17:45:00,2020-07-30 17:45:00,16237.44,40.34017,0.580657,38996,61.58605,9.99123,16780.15,10.90709,23.3067,1.004994
c3,c3log,gcrew_2020-07-30 18:00:00_c3log,2020-07-30 18:00:00,2020-07-30 18:00:00,16235.33,40.35316,0.580844,38997,61.59407,9.99,16778.25,10.90586,23.30583,1.004994
c3,c3log,gcrew_2020-07-30 18:15:00_c3log,2020-07-30 18:15:00,2020-07-30 18:15:00,16235.25,40.25934,0.579494,38998,61.59436,9.99026,16778.67,10.90614,23.30433,1.004994
c3,c3log,gcrew_2020-07-30 18:30:00_c3log,2020-07-30 18:30:00,2020-07-30 18:30:00,16237.35,40.41438,0.581725,38999,61.58639,9.99181,16781.07,10.9077,23.30363,1.004996
c3,c3log,gcrew_2020-07-30 18:45:00_c3log,2020-07-30 18:45:00,2020-07-30 18:45:00,16242.76,40.40066,0.581528,39000,61.56589,9.99535,16786.54,10.91125,23.30398,1.004998
c3,c3log,gcrew_2020-07-30 19:00:00_c3log,2020-07-30 19:00:00,2020-07-30 19:00:00,16253.23,40.31433,0.580285,39001,61.52625,10.00262,16797.8,10.91857,23.30266,1.005004
c3,c3log,gcrew_2020-07-30 19:15:00_c3log,2020-07-30 19:15:00,2020-07-30 19:15:00,16246.16,40.90161,0.588738,39002,61.55301,9.9981,16790.82,10.91403,23.30169,1.005001
c3,c3log,gcrew_2020-07-30 19:30:00_c3log,2020-07-30 19:30:00,2020-07-30 19:30:00,16276.49,50.42847,0.725868,39003,61.43831,10.00882,16807.03,10.92457,23.34731,1.004997
c3,c3log,gcrew_2020-07-30 19:45:00_c3log,2020-07-30 19:45:00,2020-07-30 19:45:00,16307.43,54.68251,0.787101,39004,61.32173,10.02738,16835.65,10.94317,23.35732,1.005009
c3,c3log,gcrew_2020-07-30 20:00:00_c3log,2020-07-30 20:00:00,2020-07-30 20:00:00,16313.68,55.84634,0.803853,39005,61.29825,10.03396,16845.92,10.94985,23.34582,1.005016
c3,c3log,gcrew_2020-07-30 20:15:00_c3log,2020-07-30 20:15:00,2020-07-30 20:15:00,16316,45.55278,0.655687,39006,61.28953,10.03796,16852.21,10.95393,23.33413,1.005022
c3,c3log,gcrew_2020-07-30 20:30:00_c3log,2020-07-30 20:30:00,2020-07-30 20:30:00,16321.56,46.35062,0.667171,39007,61.26865,10.04319,16860.35,10.95923,23.32691,1.005028
c3,c3log,gcrew_2020-07-30 20:45:00_c3log,2020-07-30 20:45:00,2020-07-30 20:45:00,16318.84,46.14052,0.664147,39008,61.27886,10.04261,16859.5,10.95867,23.32103,1.005029
c3,c3log,gcrew_2020-07-30 21:00:00_c3log,2020-07-30 21:00:00,2020-07-30 21:00:00,16326.04,46.45252,0.668638,39009,61.25182,10.0486,16868.82,10.96473,23.3154,1.005035
c3,c3log,gcrew_2020-07-30 21:15:00_c3log,2020-07-30 21:15:00,2020-07-30 21:15:00,16332.01,46.60616,0.67085,39010,61.22945,10.05327,16876.06,10.96944,23.31216,1.00504
c3,c3log,gcrew_2020-07-30 21:30:00_c3log,2020-07-30 21:30:00,2020-07-30 21:30:00,16324.84,46.72323,0.672535,39011,61.25635,10.04909,16869.61,10.96525,23.30925,1.005037
c3,c3log,gcrew_2020-07-30 21:45:00_c3log,2020-07-30 21:45:00,2020-07-30 21:45:00,16329.1,46.63949,0.67133,39012,61.24037,10.0524,16874.75,10.96859,23.30705,1.00504
c3,c3log,gcrew_2020-07-30 22:00:00_c3log,2020-07-30 22:00:00,2020-07-30 22:00:00,16332.92,46.85766,0.67447,39013,61.22605,10.05535,16879.34,10.97157,23.30512,1.005043
c3,c3log,gcrew_2020-07-30 22:15:00_c3log,2020-07-30 22:15:00,2020-07-30 22:15:00,16334.24,46.37844,0.667572,39014,61.2211,10.05648,16881.08,10.9727,23.30398,1.005044
c3,c3log,gcrew_2020-07-30 22:30:00_c3log,2020-07-30 22:30:00,2020-07-30 22:30:00,16330.9,46.18677,0.664813,39015,61.23363,10.05428,16877.69,10.9705,23.3038,1.005042
c3,c3log,gcrew_2020-07-30 22:45:00_c3log,2020-07-30 22:45:00,2020-07-30 22:45:00,16338.37,45.57716,0.656038,39016,61.20563,10.05953,16885.82,10.97578,23.30257,1.005047
c3,c3log,gcrew_2020-07-30 23:00:00_c3log,2020-07-30 23:00:00,2020-07-30 23:00:00,16341.82,44.97205,0.647328,39017,61.19271,10.06191,16889.5,10.97818,23.30222,1.005049
c3,c3log,gcrew_2020-07-30 23:15:00_c3log,2020-07-30 23:15:00,2020-07-30 23:15:00,16343.96,44.79045,0.644714,39018,61.1847,10.06342,16891.83,10.97969,23.30187,1.00505
c3,c3log,gcrew_2020-07-30 23:30:00_c3log,2020-07-30 23:30:00,2020-07-30 23:30:00,16344,45.05136,0.64847,39019,61.18453,10.06348,16891.94,10.97976,23.30169,1.00505
c3,c3log,gcrew_2020-07-30 23:45:00_c3log,2020-07-30 23:45:00,2020-07-30 23:45:00,16344.38,45.0228,0.648059,39020,61.18309,10.06368,16892.25,10.97996,23.30196,1.00505
c3,c3log,gcrew_2020-07-31 00:00:00_c3log,2020-07-31 00:00:00,2020-07-31 00:00:00,16349.83,45.29763,0.652015,39021,61.16271,10.06745,16898.08,10.98375,23.30135,1.005053
c3,c3log,gcrew_2020-07-31 00:15:00_c3log,2020-07-31 00:15:00,2020-07-31 00:15:00,16349.68,44.97205,0.647328,39022,61.16328,10.06728,16897.81,10.98357,23.30169,1.005053
c3,c3log,gcrew_2020-07-31 00:30:00_c3log,2020-07-31 00:30:00,2020-07-31 00:30:00,16345.47,44.57578,0.641624,39023,61.17902,10.06454,16893.57,10.98082,23.30135,1.005051
c3,c3log,gcrew_2020-07-31 00:45:00_c3log,2020-07-31 00:45:00,2020-07-31 00:45:00,16352.73,45.04639,0.648398,39024,61.15187,10.0693,16900.93,10.9856,23.30178,1.005054
c3,c3log,gcrew_2020-07-31 01:00:00_c3log,2020-07-31 01:00:00,2020-07-31 01:00:00,16357.78,45.19089,0.650478,39025,61.13299,10.07255,16905.94,10.98886,23.3024,1.005056
c3,c3log,gcrew_2020-07-31 01:15:00_c3log,2020-07-31 01:15:00,2020-07-31 01:15:00,16351.54,46.41986,0.668168,39026,61.15633,10.06832,16899.4,10.98461,23.30266,1.005053
c3,c3log,gcrew_2020-07-31 01:30:00_c3log,2020-07-31 01:30:00,2020-07-31 01:30:00,16353.31,46.24328,0.665627,39027,61.14969,10.06943,16901.12,10.98573,23.30301,1.005054
c3,c3log,gcrew_2020-07-31 01:45:00_c3log,2020-07-31 01:45:00,2020-07-31 01:45:00,16347.85,45.4465,0.654158,39028,61.17012,10.06565,16895.27,10.98192,23.30363,1.005051
c3,c3log,gcrew_2020-07-31 02:00:00_c3log,2020-07-31 02:00:00,2020-07-31 02:00:00,16374.67,45.32108,0.652352,39029,61.06993,10.08362,16923.05,10.99998,23.30345,1.005065
c3,c3log,gcrew_2020-07-31 02:15:00_c3log,2020-07-31 02:15:00,2020-07-31 02:15:00,16363.99,45.3348,0.65255,39030,61.10979,10.07625,16911.65,10.99257,23.30451,1.005059
c3,c3log,gcrew_2020-07-31 02:30:00_c3log,2020-07-31 02:30:00,2020-07-31 02:30:00,16359.81,47.55129,0.684454,39031,61.1254,10.07331,16907.1,10.98962,23.30521,1.005056
c3,c3log,gcrew_2020-07-31 02:45:00_c3log,2020-07-31 02:45:00,2020-07-31 02:45:00,16357.54,49.42869,0.711477,39032,61.13388,10.07159,16904.44,10.98788,23.30618,1.005055
c3,c3log,gcrew_2020-07-31 03:00:00_c3log,2020-07-31 03:00:00,2020-07-31 03:00:00,16352.97,50.83872,0.731773,39033,61.15098,10.06846,16899.59,10.98473,23.30653,1.005052
c3,c3log,gcrew_2020-07-31 03:15:00_c3log,2020-07-31 03:15:00,2020-07-31 03:15:00,16325.29,50.95023,0.733378,39034,61.25466,10.04983,16870.78,10.96601,23.30714,1.005038
c3,c3log,gcrew_2020-07-31 03:30:00_c3log,2020-07-31 03:30:00,2020-07-31 03:30:00,16345.28,50.94002,0.733232,39035,61.17975,10.06291,16891,10.97915,23.30846,1.005048
c3,c3log,gcrew_2020-07-31 03:45:00_c3log,2020-07-31 03:45:00,2020-07-31 03:45:00,16349.04,51.02523,0.734458,39036,61.16567,10.06537,16894.8,10.98162,23.30872,1.00505
c3,c3log,gcrew_2020-07-31 04:00:00_c3log,2020-07-31 04:00:00,2020-07-31 04:00:00,16352.38,50.85721,0.732039,39037,61.15316,10.06744,16897.99,10.98369,23.30952,1.005051
c3,c3log,gcrew_2020-07-31 04:15:00_c3log,2020-07-31 04:15:00,2020-07-31 04:15:00,16348.7,50.63314,0.728814,39038,61.16696,10.06474,16893.8,10.98097,23.31066,1.005049
c3,c3log,gcrew_2020-07-31 04:30:00_c3log,2020-07-31 04:30:00,2020-07-31 04:30:00,16366.65,50.40124,0.725476,39039,61.09987,10.07657,16912.09,10.99286,23.31145,1.005057
c3,c3log,gcrew_2020-07-31 04:45:00_c3log,2020-07-31 04:45:00,2020-07-31 04:45:00,16374.01,49.88035,0.717978,39040,61.0724,10.08114,16919.14,10.99744,23.31312,1.00506
c3,c3log,gcrew_2020-07-31 05:00:00_c3log,2020-07-31 05:00:00,2020-07-31 05:00:00,16367.19,49.3401,0.710202,39041,61.09784,10.07641,16911.82,10.99268,23.31392,1.005056
c3,c3log,gcrew_2020-07-31 05:15:00_c3log,2020-07-31 05:15:00,2020-07-31 05:15:00,16371.48,49.05601,0.706113,39042,61.08183,10.07909,16915.96,10.99537,23.3148,1.005058
c3,c3log,gcrew_2020-07-31 05:30:00_c3log,2020-07-31 05:30:00,2020-07-31 05:30:00,16369.16,48.9612,0.704748,39043,61.09048,10.07732,16913.22,10.99359,23.31584,1.005057
c3,c3log,gcrew_2020-07-31 05:45:00_c3log,2020-07-31 05:45:00,2020-07-31 05:45:00,16374.89,48.31547,0.695454,39044,61.06912,10.08104,16918.96,10.99732,23.31637,1.005059
c3,c3log,gcrew_2020-07-31 06:00:00_c3log,2020-07-31 06:00:00,2020-07-31 06:00:00,16373.43,48.26949,0.694792,39045,61.07456,10.07984,16917.1,10.99611,23.31742,1.005058
c3,c3log,gcrew_2020-07-31 06:15:00_c3log,2020-07-31 06:15:00,2020-07-31 06:15:00,16374.5,47.16939,0.678957,39046,61.07057,10.08034,16917.85,10.9966,23.31847,1.005058
c3,c3log,gcrew_2020-07-31 06:30:00_c3log,2020-07-31 06:30:00,2020-07-31 06:30:00,16377.82,46.08898,0.663405,39047,61.05817,10.0823,16920.88,10.99857,23.31971,1.005059
c3,c3log,gcrew_2020-07-31 06:45:00_c3log,2020-07-31 06:45:00,2020-07-31 06:45:00,16377.78,46.03418,0.662617,39048,61.05835,10.0821,16920.56,10.99836,23.3205,1.005059
c3,c3log,gcrew_2020-07-31 07:00:00_c3log,2020-07-31 07:00:00,2020-07-31 07:00:00,16382.53,45.59193,0.656251,39049,61.04063,10.08502,16925.06,11.00129,23.32173,1.005061
c3,c3log,gcrew_2020-07-31 07:15:00_c3log,2020-07-31 07:15:00,2020-07-31 07:15:00,16375.9,45.33506,0.652554,39050,61.06534,10.08029,16917.74,10.99653,23.32314,1.005057
c3,c3log,gcrew_2020-07-31 07:30:00_c3log,2020-07-31 07:30:00,2020-07-31 07:30:00,16377,44.05409,0.634115,39051,61.06122,10.08075,16918.44,10.99699,23.32446,1.005057
c3,c3log,gcrew_2020-07-31 07:45:00_c3log,2020-07-31 07:45:00,2020-07-31 07:45:00,16379.22,44.18971,0.636067,39052,61.05296,10.0821,16920.53,10.99834,23.32507,1.005058
c3,c3log,gcrew_2020-07-31 08:00:00_c3log,2020-07-31 08:00:00,2020-07-31 08:00:00,16378.07,43.6769,0.628686,39053,61.05727,10.08109,16918.95,10.99732,23.32622,1.005057
c3,c3log,gcrew_2020-07-31 08:15:00_c3log,2020-07-31 08:15:00,2020-07-31 08:15:00,16381.15,42.95499,0.618295,39054,61.04577,10.08289,16921.73,10.99912,23.32745,1.005058
c3,c3log,gcrew_2020-07-31 08:30:00_c3log,2020-07-31 08:30:00,2020-07-31 08:30:00,16381.25,43.08511,0.620168,39055,61.0454,10.08274,16921.48,10.99896,23.3285,1.005058
c3,c3log,gcrew_2020-07-31 08:45:00_c3log,2020-07-31 08:45:00,2020-07-31 08:45:00,16384.52,43.36093,0.624138,39056,61.03321,10.08463,16924.39,11.00086,23.3299,1.005059
c3,c3log,gcrew_2020-07-31 09:00:00_c3log,2020-07-31 09:00:00,2020-07-31 09:00:00,16378.34,42.88615,0.617304,39057,61.05625,10.08025,16917.62,10.99645,23.33106,1.005055
c3,c3log,gcrew_2020-07-31 09:15:00_c3log,2020-07-31 09:15:00,2020-07-31 09:15:00,16385.13,41.43272,0.596383,39058,61.03094,10.08461,16924.34,11.00082,23.33193,1.005058
c3,c3log,gcrew_2020-07-31 09:30:00_c3log,2020-07-31 09:30:00,2020-07-31 09:30:00,16385.57,41.12019,0.591885,39059,61.02931,10.08468,16924.44,11.00089,23.33299,1.005058
c3,c3log,gcrew_2020-07-31 09:45:00_c3log,2020-07-31 09:45:00,2020-07-31 09:45:00,16384.71,39.95178,0.575067,39060,61.03251,10.0839,16923.24,11.0001,23.33395,1.005057
c3,c3log,gcrew_2020-07-31 10:00:00_c3log,2020-07-31 10:00:00,2020-07-31 10:00:00,16381.95,44.37079,0.638674,39061,61.04278,10.08183,16920.03,10.99802,23.33501,1.005055
c3,c3log,gcrew_2020-07-31 10:15:00_c3log,2020-07-31 10:15:00,2020-07-31 10:15:00,16378.62,48.00368,0.690966,39062,61.05521,10.07935,16916.18,10.99552,23.33624,1.005053
c3,c3log,gcrew_2020-07-31 10:30:00_c3log,2020-07-31 10:30:00,2020-07-31 10:30:00,16384.75,47.89648,0.689423,39063,61.03237,10.08346,16922.54,10.99965,23.33614,1.005056
c3,c3log,gcrew_2020-07-31 10:45:00_c3log,2020-07-31 10:45:00,2020-07-31 10:45:00,16388.8,47.77066,0.687612,39064,61.01727,10.08582,16926.17,11.00201,23.33782,1.005057
c3,c3log,gcrew_2020-07-31 11:00:00_c3log,2020-07-31 11:00:00,2020-07-31 11:00:00,16382.42,47.70003,0.686595,39065,61.04104,10.08126,16919.11,10.99742,23.33923,1.005054
c3,c3log,gcrew_2020-07-31 11:15:00_c3log,2020-07-31 11:15:00,2020-07-31 11:15:00,16388.41,47.61721,0.685403,39066,61.01872,10.08513,16925.09,11.00131,23.33984,1.005056
c3,c3log,gcrew_2020-07-31 11:30:00_c3log,2020-07-31 11:30:00,2020-07-31 11:30:00,16393.89,47.50438,0.683779,39067,60.99834,10.08844,16930.19,11.00462,23.34152,1.005059
c3,c3log,gcrew_2020-07-31 11:45:00_c3log,2020-07-31 11:45:00,2020-07-31 11:45:00,16387.43,47.51975,0.684,39068,61.02237,10.08407,16923.44,11.00023,23.34177,1.005055
c3,c3log,gcrew_2020-07-31 12:00:00_c3log,2020-07-31 12:00:00,2020-07-31 12:00:00,16381.2,47.72879,0.687009,39069,61.04558,10.07968,16916.65,10.99582,23.34283,1.005052
c3,c3log,gcrew_2020-07-31 12:15:00_c3log,2020-07-31 12:15:00,2020-07-31 12:15:00,16383.04,48.52464,0.698464,39070,61.03874,10.08069,16918.19,10.99683,23.34388,1.005052
c3,c3log,gcrew_2020-07-31 12:30:00_c3log,2020-07-31 12:30:00,2020-07-31 12:30:00,16374.24,48.63164,0.700005,39071,61.07155,10.07468,16908.9,10.99078,23.3445,1.005047
c3,c3log,gcrew_2020-07-31 12:45:00_c3log,2020-07-31 12:45:00,2020-07-31 12:45:00,16379.61,49.66098,0.714821,39072,61.0515,10.07809,16914.16,10.9942,23.34538,1.00505
c3,c3log,gcrew_2020-07-31 13:00:00_c3log,2020-07-31 13:00:00,2020-07-31 13:00:00,16377.3,50.64857,0.729036,39073,61.06012,10.0763,16911.39,10.9924,23.34652,1.005048
c3,c3log,gcrew_2020-07-31 13:15:00_c3log,2020-07-31 13:15:00,2020-07-31 13:15:00,16378.82,50.23369,0.723064,39074,61.05445,10.07712,16912.64,10.99321,23.34748,1.005048
c3,c3log,gcrew_2020-07-31 13:30:00_c3log,2020-07-31 13:30:00,2020-07-31 13:30:00,16387.94,48.49688,0.698065,39075,61.02047,10.08304,16921.79,10.99916,23.34828,1.005053
c3,c3log,gcrew_2020-07-31 13:45:00_c3log,2020-07-31 13:45:00,2020-07-31 13:45:00,16387.58,45.76737,0.658776,39076,61.02183,10.08271,16921.27,10.99882,23.34872,1.005052
c3,c3log,gcrew_2020-07-31 14:00:00_c3log,2020-07-31 14:00:00,2020-07-31 14:00:00,16386.77,42.32126,0.609173,39077,61.02485,10.08198,16920.14,10.99809,23.3496,1.005052
c3,c3log,gcrew_2020-07-31 14:15:00_c3log,2020-07-31 14:15:00,2020-07-31 14:15:00,16395.35,42.67612,0.614281,39078,60.9929,10.08747,16928.62,11.0036,23.35075,1.005055
c3,c3log,gcrew_2020-07-31 14:30:00_c3log,2020-07-31 14:30:00,2020-07-31 14:30:00,16393.64,43.47714,0.625811,39079,60.99925,10.08618,16926.62,11.0023,23.35144,1.005054
c3,c3log,gcrew_2020-07-31 14:45:00_c3log,2020-07-31 14:45:00,2020-07-31 14:45:00,16390.32,42.91325,0.617694,39080,61.01162,10.08372,16922.81,10.99982,23.35259,1.005052
c3,c3log,gcrew_2020-07-31 15:00:00_c3log,2020-07-31 15:00:00,2020-07-31 15:00:00,16393.75,43.77939,0.630161,39081,60.99886,10.08584,16926.08,11.00195,23.35338,1.005053
c3,c3log,gcrew_2020-07-31 15:15:00_c3log,2020-07-31 15:15:00,2020-07-31 15:15:00,16391.53,43.25347,0.622591,39082,61.00711,10.08416,16923.47,11.00026,23.35434,1.005052
c3,c3log,gcrew_2020-07-31 15:30:00_c3log,2020-07-31 15:30:00,2020-07-31 15:30:00,16389.24,43.30919,0.623393,39083,61.01563,10.08259,16921.05,10.99868,23.35452,1.005051
c3,c3log,gcrew_2020-07-31 15:45:00_c3log,2020-07-31 15:45:00,2020-07-31 15:45:00,16394.61,41.84124,0.602263,39084,60.99565,10.08607,16926.41,11.00217,23.35505,1.005053
c3,c3log,gcrew_2020-07-31 16:00:00_c3log,2020-07-31 16:00:00,2020-07-31 16:00:00,16388.91,42.52705,0.612135,39085,61.01688,10.08206,16920.21,10.99813,23.35601,1.00505
c3,c3log,gcrew_2020-07-31 16:15:00_c3log,2020-07-31 16:15:00,2020-07-31 16:15:00,16395.75,46.44258,0.668495,39086,60.99142,10.08642,16926.94,11.00251,23.35698,1.005053
c3,c3log,gcrew_2020-07-31 16:30:00_c3log,2020-07-31 16:30:00,2020-07-31 16:30:00,16388.8,46.38169,0.667619,39087,61.01727,10.08164,16919.54,10.9977,23.35769,1.005049
c3,c3log,gcrew_2020-07-31 16:45:00_c3log,2020-07-31 16:45:00,2020-07-31 16:45:00,16392.83,46.32617,0.66682,39088,61.00228,10.08427,16923.61,11.00034,23.35795,1.005051
c3,c3log,gcrew_2020-07-31 17:00:00_c3log,2020-07-31 17:00:00,2020-07-31 17:00:00,16397.3,46.28947,0.666291,39089,60.98566,10.08707,16927.93,11.00315,23.35883,1.005053
c3,c3log,gcrew_2020-07-31 17:15:00_c3log,2020-07-31 17:15:00,2020-07-31 17:15:00,16393.37,46.19651,0.664953,39090,61.00028,10.08431,16923.66,11.00038,23.35945,1.005051
c3,c3log,gcrew_2020-07-31 17:30:00_c3log,2020-07-31 17:30:00,2020-07-31 17:30:00,16392.44,46.19651,0.664953,39091,61.00373,10.08353,16922.44,10.99959,23.36024,1.00505
c3,c3log,gcrew_2020-07-31 17:45:00_c3log,2020-07-31 17:45:00,2020-07-31 17:45:00,16393.56,46.15,0.664284,39092,60.99958,10.08411,16923.33,11.00016,23.36102,1.00505
c3,c3log,gcrew_2020-07-31 18:00:00_c3log,2020-07-31 18:00:00,2020-07-31 18:00:00,16391.99,46.09878,0.663547,39093,61.00543,10.08293,16921.5,10.99897,23.36165,1.005049
c3,c3log,gcrew_2020-07-31 18:15:00_c3log,2020-07-31 18:15:00,2020-07-31 18:15:00,16391.94,46.05187,0.662871,39094,61.00561,10.08284,16921.36,10.99889,23.36191,1.005049
c3,c3log,gcrew_2020-07-31 18:30:00_c3log,2020-07-31 18:30:00,2020-07-31 18:30:00,16389.13,45.98317,0.661882,39095,61.01607,10.0808,16918.2,10.99683,23.36269,1.005047
c3,c3log,gcrew_2020-07-31 18:45:00_c3log,2020-07-31 18:45:00,2020-07-31 18:45:00,16393.49,45.94136,0.661281,39096,60.99982,10.08351,16922.38,10.99955,23.36366,1.005049
c3,c3log,gcrew_2020-07-31 19:00:00_c3log,2020-07-31 19:00:00,2020-07-31 19:00:00,16390.67,45.89823,0.66066,39097,61.01032,10.08162,16919.47,10.99766,23.36366,1.005048
c3,c3log,gcrew_2020-07-31 19:15:00_c3log,2020-07-31 19:15:00,2020-07-31 19:15:00,16390.51,45.86059,0.660118,39098,61.01091,10.0814,16919.13,10.99743,23.3642,1.005047
c3,c3log,gcrew_2020-07-31 19:30:00_c3log,2020-07-31 19:30:00,2020-07-31 19:30:00,16391.67,45.81859,0.659513,39099,61.0066,10.0821,16920.21,10.99813,23.36455,1.005048
c3,c3log,gcrew_2020-07-31 19:45:00_c3log,2020-07-31 19:45:00,2020-07-31 19:45:00,16390.81,45.7734,0.658863,39100,61.00982,10.08133,16919,10.99735,23.36551,1.005047
c3,c3log,gcrew_2020-07-31 20:00:00_c3log,2020-07-31 20:00:00,2020-07-31 20:00:00,16392.02,45.74478,0.658451,39101,61.00529,10.0821,16920.19,10.99812,23.36569,1.005048
c3,c3log,gcrew_2020-07-31 20:15:00_c3log,2020-07-31 20:15:00,2020-07-31 20:15:00,16388.75,45.69734,0.657768,39102,61.01747,10.07979,16916.61,10.9958,23.3663,1.005046
c3,c3log,gcrew_2020-07-31 20:30:00_c3log,2020-07-31 20:30:00,2020-07-31 20:30:00,16387.25,45.66528,0.657307,39103,61.02305,10.07862,16914.8,10.99462,23.3671,1.005045
c3,c3log,gcrew_2020-07-31 20:45:00_c3log,2020-07-31 20:45:00,2020-07-31 20:45:00,16388.84,45.61843,0.656632,39104,61.01713,10.07961,16916.33,10.99561,23.36744,1.005045
c3,c3log,gcrew_2020-07-31 21:00:00_c3log,2020-07-31 21:00:00,2020-07-31 21:00:00,16391.17,45.57716,0.656038,39105,61.00847,10.08112,16918.67,10.99713,23.36762,1.005046
