Logger,Table,loggernet_variable,Site,Plot,Instrument,Instrument_ID,Sensor_ID,Location,valid_through,research_name,note
Compass_OWC_W_321,ClimaVue50_15min,CVMeta,OWC,W,ClimaVUE50,A,,,,,
,,,,,,,,,,,
Compass_OWC_W_321,ClimaVue50_24hr,Format,OWC,W,ClimaVUE50,A,,,,,
Compass_OWC_W_321,ClimaVue50_24hr,RECORD,OWC,W,ClimaVUE50,A,,,,,
Compass_OWC_W_321,ClimaVue50_24hr,BattV_Min,OWC,W,ClimaVUE50,A,,,,battery_voltage,
Compass_OWC_W_321,ClimaVue50_24hr,Rain_mm_Tot,OWC,W,ClimaVUE50,A,,,,wx_rain24,
Compass_OWC_W_321,ClimaVue50_24hr,SlrFD_W_Avg,OWC,W,ClimaVUE50,A,,,,wx_slr_fd24,
Compass_OWC_W_321,ClimaVue50_24hr,SlrTF_MJ_Tot,OWC,W,ClimaVUE50,A,,,,wx_slr_tf24,
Compass_OWC_W_321,ClimaVue50_24hr,WS_ms_WVc(1),OWC,W,ClimaVUE50,A,,,,,
Compass_OWC_W_321,ClimaVue50_24hr,WS_ms_WVc(2),OWC,W,ClimaVUE50,A,,,,,
Compass_OWC_W_321,ClimaVue50_24hr,WS_ms_S_WVT,OWC,W,ClimaVUE50,A,,,,wx_winderrors24,
Compass_OWC_W_321,ClimaVue50_24hr,MaxWS_ms_Max,OWC,W,ClimaVUE50,A,,,,wx_maxws24,
Compass_OWC_W_321,ClimaVue50_24hr,MaxWS_ms_TMx,OWC,W,ClimaVUE50,A,,,,wx_maxws_tmx24,
Compass_OWC_W_321,ClimaVue50_24hr,AirT_C_Avg,OWC,W,ClimaVUE50,A,,,,wx_tempavg24,
Compass_OWC_W_321,ClimaVue50_24hr,AirT_C_Max,OWC,W,ClimaVUE50,A,,,,wx_tempmax24,
Compass_OWC_W_321,ClimaVue50_24hr,AirT_C_TMx,OWC,W,ClimaVUE50,A,,,,wx_temptmx24,
Compass_OWC_W_321,ClimaVue50_24hr,AirT_C_Min,OWC,W,ClimaVUE50,A,,,,wx_tempmin24,
Compass_OWC_W_321,ClimaVue50_24hr,AirT_C_TMn,OWC,W,ClimaVUE50,A,,,,wx_temptmn24,
Compass_OWC_W_321,ClimaVue50_24hr,VP_mbar_Avg,OWC,W,ClimaVUE50,A,,,,wx_vappress24,
Compass_OWC_W_321,ClimaVue50_24hr,BP_mbar_Max,OWC,W,ClimaVUE50,A,,,,wx_bpmax24,
Compass_OWC_W_321,ClimaVue50_24hr,BP_mbar_TMx,OWC,W,ClimaVUE50,A,,,,wx_bptmx24,
Compass_OWC_W_321,ClimaVue50_24hr,BP_mbar_Min,OWC,W,ClimaVUE50,A,,,,wx_bpmin24,
Compass_OWC_W_321,ClimaVue50_24hr,BP_mbar_TMn,OWC,W,ClimaVUE50,A,,,,wx_bptmn24,
Compass_OWC_W_321,ClimaVue50_24hr,RH_Max,OWC,W,ClimaVUE50,A,,,,wx_rh24,
Compass_OWC_W_321,ClimaVue50_24hr,RH_Min,OWC,W,ClimaVUE50,A,,,,wx_rht24,
Compass_OWC_W_321,ClimaVue50_24hr,RHT_C_Max,OWC,W,ClimaVUE50,A,,,,wx_rhtmax24,
Compass_OWC_W_321,ClimaVue50_24hr,RHT_C_Min,OWC,W,ClimaVUE50,A,,,,wx_rhtmin24,
Compass_OWC_W_321,ClimaVue50_24hr,TiltNS_deg_Max,OWC,W,ClimaVUE50,A,,,,wx_tilt_ns24,
Compass_OWC_W_321,ClimaVue50_24hr,TiltNS_deg_TMx,OWC,W,ClimaVUE50,A,,,,,
Compass_OWC_W_321,ClimaVue50_24hr,TiltNS_deg_Min,OWC,W,ClimaVUE50,A,,,,,
Compass_OWC_W_321,ClimaVue50_24hr,TiltNS_deg_TMn,OWC,W,ClimaVUE50,A,,,,,
Compass_OWC_W_321,ClimaVue50_24hr,TiltWE_deg_Max,OWC,W,ClimaVUE50,A,,,,wx_tilt_we24,
Compass_OWC_W_321,ClimaVue50_24hr,TiltWE_deg_TMx,OWC,W,ClimaVUE50,A,,,,,
Compass_OWC_W_321,ClimaVue50_24hr,TiltWE_deg_Min,OWC,W,ClimaVUE50,A,,,,,
Compass_OWC_W_321,ClimaVue50_24hr,PAR_Den_C_Avg,OWC,W,ClimaVUE50,A,,,,wx_par_den24,
Compass_OWC_W_321,ClimaVue50_24hr,PAR_Tot_C_Tot,OWC,W,ClimaVUE50,A,,,,wx_par_tot24,
Compass_OWC_W_321,ClimaVue50_24hr,CVMeta,OWC,W,ClimaVUE50,A,,,,,
,,,,,,,,,,,
Compass_OWC_W_321,ExoTable,Format,OWC,W,EXO,A,,,,,
Compass_OWC_W_321,ExoTable,RECORD,OWC,W,EXO,A,,,,,
Compass_OWC_W_321,ExoTable,PB,OWC,W,EXO,A,,,,,
Compass_OWC_W_321,ExoTable,Statname,OWC,W,EXO,A,,,,,
Compass_OWC_W_321,ExoTable,Date,OWC,W,EXO,A,,,,,
Compass_OWC_W_321,ExoTable,Time,OWC,W,EXO,A,,,,,
Compass_OWC_W_321,ExoTable,Conductivity,OWC,W,EXO,A,,,,sonde_conductivity,
Compass_OWC_W_321,ExoTable,FDOM_QSU,OWC,W,EXO,A,,,,sonde_fdom,
Compass_OWC_W_321,ExoTable,FDOM_RFU,OWC,W,EXO,A,,,,sonde_fdom_rfu,
Compass_OWC_W_321,ExoTable,NLF_conductivity,OWC,W,EXO,A,,,,sonde_nlf_cond,
Compass_OWC_W_321,ExoTable,ODO_sat,OWC,W,EXO,A,,,,sonde_odo_sat,
Compass_OWC_W_321,ExoTable,ODO_local,OWC,W,EXO,A,,,,sonde_odo_local,
Compass_OWC_W_321,ExoTable,ODO_MgL,OWC,W,EXO,A,,,,sonde_odo_mgl,
Compass_OWC_W_321,ExoTable,Pressure_psia,OWC,W,EXO,A,,,,sonde_pressure,
Compass_OWC_W_321,ExoTable,Salinity_PPT,OWC,W,EXO,A,,,,sonde_salinity,
Compass_OWC_W_321,ExoTable,Specific_Conductivity_uScm,OWC,W,EXO,A,,,,sonde_spcond,
Compass_OWC_W_321,ExoTable,Wiper_Position_mv,OWC,W,EXO,A,,,,sonde_wiperpos,
Compass_OWC_W_321,ExoTable,pH,OWC,W,EXO,A,,,,sonde_ph,
Compass_OWC_W_321,ExoTable,pH_mv,OWC,W,EXO,A,,,,sonde_ph_mv,
Compass_OWC_W_321,ExoTable,Temp_C,OWC,W,EXO,A,,,,sonde_temp,
Compass_OWC_W_321,ExoTable,Depth_m,OWC,W,EXO,A,,,,sonde_depth,
Compass_OWC_W_321,ExoTable,Battery_v,OWC,W,EXO,A,,,,battery_voltage,
Compass_OWC_W_321,ExoTable,Cable_v,OWC,W,EXO,A,,,,sonde_cable,
Compass_OWC_W_321,ExoTable,Wiper_Current_ma,OWC,W,EXO,A,,,,sonde_wipercur,
Compass_OWC_W_321,ExoTable,sn,OWC,W,EXO,A,,,,,
Compass_OWC_W_321,ExoTable,snn,OWC,W,EXO,A,,,,,
Compass_OWC_W_321,ExoTable,TSS_MgL,OWC,W,EXO,A,,,,sonde_tss,
Compass_OWC_W_321,ExoTable,ORP_mv,OWC,W,EXO,A,,,,sonde_orp,
Compass_OWC_W_321,ExoTable,TDS_mg_L,OWC,W,EXO,A,,,,sonde_tds,
Compass_OWC_W_321,ExoTable,Vertical_Position_m,OWC,W,EXO,A,,,,sonde_vpos,
Compass_OWC_W_321,ExoTable,Turbidity_FNU,OWC,W,EXO,A,,,,sonde_turbidity,
Compass_OWC_W_321,ExoTable,Turbidity_Raw,OWC,W,EXO,A,,,,sonde_turb_raw,
,,,,,,,,,,,
Compass_OWC_W_321,TerosTableC,RECORD,OWC,W,TEROS12,C,,,,,
Compass_OWC_W_321,TerosTableC,PB,OWC,W,TEROS12,C,,,,,
Compass_OWC_W_321,TerosTableC,Format,OWC,W,TEROS12,C,,,,,
Compass_OWC_W_321,TerosTableC,Statname,OWC,W,TEROS12,C,,,,,
Compass_OWC_W_321,TerosTableC,BattV_Avg,OWC,W,TEROS12,C,,,,battery_voltage,
Compass_OWC_W_321,TerosTableC,"TerosC({1:2},1)",OWC,W,TEROS12,C,{1:2},,,soil_vwc_10cm,
Compass_OWC_W_321,TerosTableC,"TerosC({3,4},1)",OWC,W,TEROS12,C,{3:4},,,,
Compass_OWC_W_321,TerosTableC,"TerosC({5:6},1)",OWC,W,TEROS12,C,{5:6},,,soil_vwc_30cm,
Compass_OWC_W_321,TerosTableC,"TerosC({1:2},2)",OWC,W,TEROS12,C,{1:2},,,soil_temp_10cm,
Compass_OWC_W_321,TerosTableC,"TerosC({3,4},2)",OWC,W,TEROS12,C,{3:4},,,,
Compass_OWC_W_321,TerosTableC,"TerosC({5:6},2)",OWC,W,TEROS12,C,{5:6},,,soil_temp_30cm,
Compass_OWC_W_321,TerosTableC,"TerosC({1:2},3)",OWC,W,TEROS12,C,{1:2},,,soil_EC_10cm,
Compass_OWC_W_321,TerosTableC,"TerosC({3,4},3)",OWC,W,TEROS12,C,{3:4},,,,
Compass_OWC_W_321,TerosTableC,"TerosC({5:6},3)",OWC,W,TEROS12,C,{5:6},,,soil_EC_30cm,
,,,,,,,,,,,
Compass_OWC_W_321,WaterLevel600C,RECORD,OWC,W,AquaTROLL600,C,,,,,
Compass_OWC_W_321,WaterLevel600C,PB,OWC,W,AquaTROLL600,C,,,,,
Compass_OWC_W_321,WaterLevel600C,Format,OWC,W,AquaTROLL600,C,,,,,
Compass_OWC_W_321,WaterLevel600C,Statname,OWC,W,AquaTROLL600,C,,,,,
Compass_OWC_W_321,WaterLevel600C,BattV_Avg,OWC,W,AquaTROLL600,C,,,,battery_voltage,
Compass_OWC_W_321,WaterLevel600C,Barometric_Pressure600C,OWC,W,AquaTROLL600,C,,,,gw_bar_pressure,
Compass_OWC_W_321,WaterLevel600C,Temperature600C,OWC,W,AquaTROLL600,C,,,,gw_temperature,
Compass_OWC_W_321,WaterLevel600C,Aquatroll_IDC(1),OWC,W,AquaTROLL600,C,,,,,
Compass_OWC_W_321,WaterLevel600C,Actual_Conductivity600C,OWC,W,AquaTROLL600,C,,,,gw_act_cond,
Compass_OWC_W_321,WaterLevel600C,Specific_Conductivity600C,OWC,W,AquaTROLL600,C,,,,gw_spec_cond,
Compass_OWC_W_321,WaterLevel600C,Salinity600C,OWC,W,AquaTROLL600,C,,,,gw_salinity,
Compass_OWC_W_321,WaterLevel600C,TDS600C,OWC,W,AquaTROLL600,C,,,,gw_tds,
Compass_OWC_W_321,WaterLevel600C,Water_Density600C,OWC,W,AquaTROLL600,C,,,,gw_density,
Compass_OWC_W_321,WaterLevel600C,Resistivity600C,OWC,W,AquaTROLL600,C,,,,gw_resistivity,
Compass_OWC_W_321,WaterLevel600C,pH600C,OWC,W,AquaTROLL600,C,,,,gw_ph,
Compass_OWC_W_321,WaterLevel600C,pH_mV600C,OWC,W,AquaTROLL600,C,,,,gw_ph_mv,
Compass_OWC_W_321,WaterLevel600C,pH_ORP600C,OWC,W,AquaTROLL600,C,,,,gw_ph_orp,
Compass_OWC_W_321,WaterLevel600C,RDO_concen600C,OWC,W,AquaTROLL600,C,,,,gw_rdo_conc,
Compass_OWC_W_321,WaterLevel600C,RDO_perc_sat600C,OWC,W,AquaTROLL600,C,,,,gw_perc_sat,
Compass_OWC_W_321,WaterLevel600C,RDO_part_Pressure600C,OWC,W,AquaTROLL600,C,,,,gw_part_pressure,
Compass_OWC_W_321,WaterLevel600C,Pressure600C,OWC,W,AquaTROLL600,C,,,,gw_pressure,
Compass_OWC_W_321,WaterLevel600C,Depth600C,OWC,W,AquaTROLL600,C,,,,gw_depth,
Compass_OWC_W_321,WaterLevel600C,Voltage,OWC,W,AquaTROLL600,C,,,,gw_voltage,
Compass_OWC_W_321,WaterLevel600C,Voltage_Ext600C,OWC,W,AquaTROLL600,C,,,,gw_voltage_ext,
Compass_OWC_W_321,WaterLevel600C,Battery_Int600C,OWC,W,AquaTROLL600,C,,,,gw_battery,
,,,,,,,,,,,
Compass_SWH_TR_422,CheckTable,Format,SWH,TR,Datalogger,422,,,,,
Compass_SWH_TR_422,CheckTable,RECORD,SWH,TR,Datalogger,422,,,,,
Compass_SWH_TR_422,CheckTable,BattV,SWH,TR,Datalogger,422,,,,battery_voltage,
Compass_SWH_TR_422,CheckTable,SolarV,SWH,TR,Datalogger,422,,,,solar_voltage,
Compass_SWH_TR_422,CheckTable,Batt_CHECK,SWH,TR,Datalogger,422,,,,,
Compass_SWH_TR_422,CheckTable,Solar_CHECK,SWH,TR,Datalogger,422,,,,,
Compass_SWH_TR_422,CheckTable,Flag({1:14}),SWH,TR,Datalogger,422,,,,,
Compass_SWH_TR_422,CheckTable,Statname,SWH,TR,Datalogger,422,,,,,
Compass_SWH_TR_422,CheckTable,PB,SWH,TR,Datalogger,422,,,,,
,,,,,,,,,,,
Compass_SWH_TR_422,SapflowB,RECORD,SWH,TR,Sapflow,B,,,,,
Compass_SWH_TR_422,SapflowB,PB,SWH,TR,Sapflow,B,,,,,
Compass_SWH_TR_422,SapflowB,Format,SWH,TR,Sapflow,B,,,,,
Compass_SWH_TR_422,SapflowB,Statname,SWH,TR,Sapflow,B,,,,,
Compass_SWH_TR_422,SapflowB,BattV_Avg,SWH,TR,Sapflow,B,,,,battery_voltage,
Compass_SWH_TR_422,SapflowB,DiffVoltB_Avg({1:8}),SWH,TR,Sapflow,B,0{1:8},,,sapflow_2.5cm,
Compass_SWH_TR_422,SapflowB,DiffVoltB_Avg({9:12}),SWH,TR,Sapflow,B,"0{1,2,4,7}D",,,sapflow_5cm,
,,,,,,,,,,,
Compass_SWH_TR_422,TerosTableB,RECORD,SWH,TR,TEROS12,B,,,,,
Compass_SWH_TR_422,TerosTableB,PB,SWH,TR,TEROS12,B,,,,,
Compass_SWH_TR_422,TerosTableB,Format,SWH,TR,TEROS12,B,,,,,
Compass_SWH_TR_422,TerosTableB,Statname,SWH,TR,TEROS12,B,,,,,
Compass_SWH_TR_422,TerosTableB,BattV_Avg,SWH,TR,TEROS12,B,,,,battery_voltage,
Compass_SWH_TR_422,TerosTableB,"TerosB({1:4},1)",SWH,TR,TEROS12,B,{1:4},,,soil_vwc_10cm,
Compass_SWH_TR_422,TerosTableB,"TerosB({5:6},1)",SWH,TR,TEROS12,B,{5:6},,,soil_vwc_30cm,
Compass_SWH_TR_422,TerosTableB,"TerosB({1:4},2)",SWH,TR,TEROS12,B,{1:4},,,soil_temp_10cm,
Compass_SWH_TR_422,TerosTableB,"TerosB({5:6},2)",SWH,TR,TEROS12,B,{5:6},,,soil_temp_30cm,
Compass_SWH_TR_422,TerosTableB,"TerosB({1:4},3)",SWH,TR,TEROS12,B,{1:4},,,soil_EC_10cm,
Compass_SWH_TR_422,TerosTableB,"TerosB({5:6},3)",SWH,TR,TEROS12,B,{5:6},,,soil_EC_30cm,
,,,,,,,,,,,
Compass_SWH_TR_422,WaterLevel600A,RECORD,SWH,TR,AquaTROLL600,A,,,,,
Compass_SWH_TR_422,WaterLevel600A,PB,SWH,TR,AquaTROLL600,A,,,,,
Compass_SWH_TR_422,WaterLevel600A,Format,SWH,TR,AquaTROLL600,A,,,,,
Compass_SWH_TR_422,WaterLevel600A,Statname,SWH,TR,AquaTROLL600,A,,,,,
Compass_SWH_TR_422,WaterLevel600A,BattV_Avg,SWH,TR,AquaTROLL600,A,,,,battery_voltage,
Compass_SWH_TR_422,WaterLevel600A,Barometric_Pressure600A,SWH,TR,AquaTROLL600,A,,,,gw_bar_pressure,
Compass_SWH_TR_422,WaterLevel600A,Temperature600A,SWH,TR,AquaTROLL600,A,,,,gw_temperature,
Compass_SWH_TR_422,WaterLevel600A,Aquatroll_IDA(1),SWH,TR,AquaTROLL600,A,,,,,
Compass_SWH_TR_422,WaterLevel600A,Actual_Conductivity600A,SWH,TR,AquaTROLL600,A,,,,gw_act_cond,
Compass_SWH_TR_422,WaterLevel600A,Specific_Conductivity600A,SWH,TR,AquaTROLL600,A,,,,gw_spec_cond,
Compass_SWH_TR_422,WaterLevel600A,Salinity600A,SWH,TR,AquaTROLL600,A,,,,gw_salinity,
Compass_SWH_TR_422,WaterLevel600A,TDS600A,SWH,TR,AquaTROLL600,A,,,,gw_tds,
Compass_SWH_TR_422,WaterLevel600A,Water_Density600A,SWH,TR,AquaTROLL600,A,,,,gw_density,
Compass_SWH_TR_422,WaterLevel600A,Resistivity600A,SWH,TR,AquaTROLL600,A,,,,gw_resistivity,
Compass_SWH_TR_422,WaterLevel600A,pH600A,SWH,TR,AquaTROLL600,A,,,,gw_ph,
Compass_SWH_TR_422,WaterLevel600A,pH_mV600A,SWH,TR,AquaTROLL600,A,,,,gw_ph_mv,
Compass_SWH_TR_422,WaterLevel600A,pH_ORP600A,SWH,TR,AquaTROLL600,A,,,,gw_ph_orp,
Compass_SWH_TR_422,WaterLevel600A,RDO_concen600A,SWH,TR,AquaTROLL600,A,,,,gw_rdo_conc,
Compass_SWH_TR_422,WaterLevel600A,RDO_perc_sat600A,SWH,TR,AquaTROLL600,A,,,,gw_perc_sat,
Compass_SWH_TR_422,WaterLevel600A,RDO_part_Pressure600A,SWH,TR,AquaTROLL600,A,,,,gw_part_pressure,
Compass_SWH_TR_422,WaterLevel600A,Pressure600A,SWH,TR,AquaTROLL600,A,,,,gw_pressure,
Compass_SWH_TR_422,WaterLevel600A,Depth600A,SWH,TR,AquaTROLL600,A,,,,gw_depth,
Compass_SWH_TR_422,WaterLevel600A,Voltage,SWH,TR,AquaTROLL600,A,,,,gw_voltage,
Compass_SWH_TR_422,WaterLevel600A,Voltage_Ext600A,SWH,TR,AquaTROLL600,A,,,,gw_voltage_ext,
Compass_SWH_TR_422,WaterLevel600A,Battery_Int600A,SWH,TR,AquaTROLL600,A,,,,gw_battery,
,,,,,,,,,,,
Compass_SWH_TR_422,WaterLevel600B,RECORD,SWH,TR,AquaTROLL600,B,,,,,
Compass_SWH_TR_422,WaterLevel600B,PB,SWH,TR,AquaTROLL600,B,,,,,
Compass_SWH_TR_422,WaterLevel600B,Format,SWH,TR,AquaTROLL600,B,,,,,
Compass_SWH_TR_422,WaterLevel600B,Statname,SWH,TR,AquaTROLL600,B,,,,,
Compass_SWH_TR_422,WaterLevel600B,BattV_Avg,SWH,TR,AquaTROLL600,B,,,,battery_voltage,
Compass_SWH_TR_422,WaterLevel600B,Barometric_Pressure600B,SWH,TR,AquaTROLL600,B,,,,gw_bar_pressure,
Compass_SWH_TR_422,WaterLevel600B,Temperature600B,SWH,TR,AquaTROLL600,B,,,,gw_temperature,
Compass_SWH_TR_422,WaterLevel600B,Aquatroll_IDB(1),SWH,TR,AquaTROLL600,B,,,,,
Compass_SWH_TR_422,WaterLevel600B,Actual_Conductivity600B,SWH,TR,AquaTROLL600,B,,,,gw_act_cond,
Compass_SWH_TR_422,WaterLevel600B,Specific_Conductivity600B,SWH,TR,AquaTROLL600,B,,,,gw_spec_cond,
Compass_SWH_TR_422,WaterLevel600B,Salinity600B,SWH,TR,AquaTROLL600,B,,,,gw_salinity,
Compass_SWH_TR_422,WaterLevel600B,TDS600B,SWH,TR,AquaTROLL600,B,,,,gw_tds,
Compass_SWH_TR_422,WaterLevel600B,Water_Density600B,SWH,TR,AquaTROLL600,B,,,,gw_density,
Compass_SWH_TR_422,WaterLevel600B,Resistivity600B,SWH,TR,AquaTROLL600,B,,,,gw_resistivity,
Compass_SWH_TR_422,WaterLevel600B,pH600B,SWH,TR,AquaTROLL600,B,,,,gw_ph,
Compass_SWH_TR_422,WaterLevel600B,pH_mV600B,SWH,TR,AquaTROLL600,B,,,,gw_ph_mv,
Compass_SWH_TR_422,WaterLevel600B,pH_ORP600B,SWH,TR,AquaTROLL600,B,,,,gw_ph_orp,
Compass_SWH_TR_422,WaterLevel600B,RDO_concen600B,SWH,TR,AquaTROLL600,B,,,,gw_rdo_conc,
Compass_SWH_TR_422,WaterLevel600B,RDO_perc_sat600B,SWH,TR,AquaTROLL600,B,,,,gw_perc_sat,
Compass_SWH_TR_422,WaterLevel600B,RDO_part_Pressure600B,SWH,TR,AquaTROLL600,B,,,,gw_part_pressure,
Compass_SWH_TR_422,WaterLevel600B,Pressure600B,SWH,TR,AquaTROLL600,B,,,,gw_pressure,
Compass_SWH_TR_422,WaterLevel600B,Depth600B,SWH,TR,AquaTROLL600,B,,,,gw_depth,
Compass_SWH_TR_422,WaterLevel600B,Voltage,SWH,TR,AquaTROLL600,B,,,,gw_voltage,
Compass_SWH_TR_422,WaterLevel600B,Voltage_Ext600B,SWH,TR,AquaTROLL600,B,,,,gw_voltage_ext,
Compass_SWH_TR_422,WaterLevel600B,Battery_Int600B,SWH,TR,AquaTROLL600,B,,,,gw_battery,
,,,,,,,,,,,
Compass_SWH_UP_423,TerosTableB,Format,SWH,UP,TEROS12,B,,,,,
Compass_SWH_UP_423,TerosTableB,RECORD,SWH,UP,TEROS12,B,,,,,
Compass_SWH_UP_423,TerosTableB,PB,SWH,UP,TEROS12,B,,,,,
Compass_SWH_UP_423,TerosTableB,Statname,SWH,UP,TEROS12,B,,,,,
Compass_SWH_UP_423,TerosTableB,BattV_Avg,SWH,UP,TEROS12,B,,,,battery_voltage,
Compass_SWH_UP_423,TerosTableB,"TerosB({1:4},1)",SWH,UP,TEROS12,B,{1:4},,,soil_vwc_10cm,
Compass_SWH_UP_423,TerosTableB,"TerosB({5:6},1)",SWH,UP,TEROS12,B,{5:6},,,soil_vwc_30cm,
Compass_SWH_UP_423,TerosTableB,"TerosB({1:4},2)",SWH,UP,TEROS12,B,{1:4},,,soil_temp_10cm,
Compass_SWH_UP_423,TerosTableB,"TerosB({5:6},2)",SWH,UP,TEROS12,B,{5:6},,,soil_temp_30cm,
Compass_SWH_UP_423,TerosTableB,"TerosB({1:4},3)",SWH,UP,TEROS12,B,{1:4},,,soil_EC_10cm,
Compass_SWH_UP_423,TerosTableB,"TerosB({5:6},3)",SWH,UP,TEROS12,B,{5:6},,,soil_EC_30cm,
,,,,,,,,,,,
Compass_SWH_UP_423,CheckTable,Format,SWH,SWAMP,Datalogger,423,,,,,
Compass_SWH_UP_423,CheckTable,RECORD,SWH,SWAMP,Datalogger,423,,,,,
Compass_SWH_UP_423,CheckTable,BattV,SWH,SWAMP,Datalogger,423,,,,battery_voltage,
Compass_SWH_UP_423,CheckTable,SolarV,SWH,SWAMP,Datalogger,423,,,,solar_voltage,
Compass_SWH_UP_423,CheckTable,Batt_CHECK,SWH,SWAMP,Datalogger,423,,,,,
Compass_SWH_UP_423,CheckTable,Solar_CHECK,SWH,SWAMP,Datalogger,423,,,,,
Compass_SWH_UP_423,CheckTable,Flag({1:14}),SWH,SWAMP,Datalogger,423,,,,,
Compass_SWH_UP_423,CheckTable,Statname,SWH,SWAMP,Datalogger,423,,,,,
Compass_SWH_UP_423,CheckTable,PB,SWH,SWAMP,Datalogger,423,,,,,
,,,,,,,,,,,
Compass_SWH_UP_423,SapflowA,RECORD,SWH,SWAMP,Sapflow,A,,,,,
Compass_SWH_UP_423,SapflowA,PB,SWH,SWAMP,Sapflow,A,,,,,
Compass_SWH_UP_423,SapflowA,Format,SWH,SWAMP,Sapflow,A,,,,,
Compass_SWH_UP_423,SapflowA,Statname,SWH,SWAMP,Sapflow,A,,,,,
Compass_SWH_UP_423,SapflowA,BattV_Avg,SWH,SWAMP,Sapflow,A,,,,battery_voltage,
Compass_SWH_UP_423,SapflowA,DiffVoltA_Avg({1:8}),SWH,SWAMP,Sapflow,A,0{1:8},,,sapflow_2.5cm,
Compass_SWH_UP_423,SapflowA,DiffVoltA_Avg({9:12}),SWH,SWAMP,Sapflow,A,"0{1,2,3,8}D",,,sapflow_5cm,
,,,,,,,,,,,
Compass_SWH_UP_423,TerosTableA,RECORD,SWH,SWAMP,TEROS12,A,,,,,
Compass_SWH_UP_423,TerosTableA,PB,SWH,SWAMP,TEROS12,A,,,,,
Compass_SWH_UP_423,TerosTableA,Format,SWH,SWAMP,TEROS12,A,,,,,
Compass_SWH_UP_423,TerosTableA,Statname,SWH,SWAMP,TEROS12,A,,,,,
Compass_SWH_UP_423,TerosTableA,BattV_Avg,SWH,SWAMP,TEROS12,A,,,,battery_voltage,
Compass_SWH_UP_423,TerosTableA,"TerosA({1:4},1)",SWH,SWAMP,TEROS12,A,{1:4},,,soil_vwc_10cm,
Compass_SWH_UP_423,TerosTableA,"TerosA({5:6},1)",SWH,SWAMP,TEROS12,A,{5:6},,,soil_vwc_30cm,
Compass_SWH_UP_423,TerosTableA,"TerosA({1:4},2)",SWH,SWAMP,TEROS12,A,{1:4},,,soil_temp_10cm,
Compass_SWH_UP_423,TerosTableA,"TerosA({5:6},2)",SWH,SWAMP,TEROS12,A,{5:6},,,soil_temp_30cm,
Compass_SWH_UP_423,TerosTableA,"TerosA({1:4},3)",SWH,SWAMP,TEROS12,A,{1:4},,,soil_EC_10cm,
Compass_SWH_UP_423,TerosTableA,"TerosA({5:6},3)",SWH,SWAMP,TEROS12,A,{5:6},,,soil_EC_30cm,
,,,,,,,,,,,
Compass_SWH_UP_423,WaterLevel600A,RECORD,SWH,SWAMP,AquaTROLL600,A,,,,,
Compass_SWH_UP_423,WaterLevel600A,PB,SWH,SWAMP,AquaTROLL600,A,,,,,
Compass_SWH_UP_423,WaterLevel600A,Format,SWH,SWAMP,AquaTROLL600,A,,,,,
Compass_SWH_UP_423,WaterLevel600A,Statname,SWH,SWAMP,AquaTROLL600,A,,,,,
Compass_SWH_UP_423,WaterLevel600A,BattV_Avg,SWH,SWAMP,AquaTROLL600,A,,,,battery_voltage,
Compass_SWH_UP_423,WaterLevel600A,Barometric_Pressure600A,SWH,SWAMP,AquaTROLL600,A,,,,gw_bar_pressure,
Compass_SWH_UP_423,WaterLevel600A,Temperature600A,SWH,SWAMP,AquaTROLL600,A,,,,gw_temperature,
Compass_SWH_UP_423,WaterLevel600A,Aquatroll_IDA(1),SWH,SWAMP,AquaTROLL600,A,,,,,
Compass_SWH_UP_423,WaterLevel600A,Actual_Conductivity600A,SWH,SWAMP,AquaTROLL600,A,,,,gw_act_cond,
Compass_SWH_UP_423,WaterLevel600A,Specific_Conductivity600A,SWH,SWAMP,AquaTROLL600,A,,,,gw_spec_cond,
Compass_SWH_UP_423,WaterLevel600A,Salinity600A,SWH,SWAMP,AquaTROLL600,A,,,,gw_salinity,
Compass_SWH_UP_423,WaterLevel600A,TDS600A,SWH,SWAMP,AquaTROLL600,A,,,,gw_tds,
Compass_SWH_UP_423,WaterLevel600A,Water_Density600A,SWH,SWAMP,AquaTROLL600,A,,,,gw_density,
Compass_SWH_UP_423,WaterLevel600A,Resistivity600A,SWH,SWAMP,AquaTROLL600,A,,,,gw_resistivity,
Compass_SWH_UP_423,WaterLevel600A,pH600A,SWH,SWAMP,AquaTROLL600,A,,,,gw_ph,
Compass_SWH_UP_423,WaterLevel600A,pH_mV600A,SWH,SWAMP,AquaTROLL600,A,,,,gw_ph_mv,
Compass_SWH_UP_423,WaterLevel600A,pH_ORP600A,SWH,SWAMP,AquaTROLL600,A,,,,gw_ph_orp,
Compass_SWH_UP_423,WaterLevel600A,RDO_concen600A,SWH,SWAMP,AquaTROLL600,A,,,,gw_rdo_conc,
Compass_SWH_UP_423,WaterLevel600A,RDO_perc_sat600A,SWH,SWAMP,AquaTROLL600,A,,,,gw_perc_sat,
Compass_SWH_UP_423,WaterLevel600A,RDO_part_Pressure600A,SWH,SWAMP,AquaTROLL600,A,,,,gw_part_pressure,
Compass_SWH_UP_423,WaterLevel600A,Pressure600A,SWH,SWAMP,AquaTROLL600,A,,,,gw_pressure,
Compass_SWH_UP_423,WaterLevel600A,Depth600A,SWH,SWAMP,AquaTROLL600,A,,,,gw_depth,
